fingerprint,alpha_type,regular_expression,selection_expression,combo_expression,settings_json,simulate_data_json,sim_id,status,timestamp,alpha_id,pnl,sharpe,turnover,fitness,error,error_details
3737682aebb6f5ddb81ce9938b35194a,REGULAR,"ts_mean(rank(oth561_basic_stat_sell_portfolio_num / (oth561_basic_stat_buy_portfolio_num + 1)), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""ts_mean(rank(oth561_basic_stat_sell_portfolio_num / (oth561_basic_stat_buy_portfolio_num + 1)), 20)"", ""type"": ""REGULAR""}",4LGE9cqi4FCac11uFAZ9dq,COMPLETE,1776694738.6881762,A1Ov7EkR,-4135888,-1.39,0.1928,-0.66,,
05a5ac35ab6ab799d2f8f97e37082b39,REGULAR,"-ts_mean(rank(oth561_basic_stat_buy_rebalancing_share - oth561_basic_stat_sell_rebalancing_share), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_buy_rebalancing_share - oth561_basic_stat_sell_rebalancing_share), 20)"", ""type"": ""REGULAR""}",72wmFdmY5bU9TKouqR6h9f,COMPLETE,1776694739.005867,WjWeVJ9G,-1197806,-0.38,0.2127,-0.09,,
4ac2c768b90edb1696fff9776648b264,REGULAR,"-ts_mean(rank(oth561_basic_stat_first_buy_user_num), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_first_buy_user_num), 20)"", ""type"": ""REGULAR""}",3wFix8c9g4pq9NqFgryP1z7,COMPLETE,1776694739.3136985,qMm06Vg2,10949962,2.32,0.1646,1.93,,
fb138e8d867fc195d8fc25f08f73caab,REGULAR,"ts_mean(rank(oth561_basic_stat_sell_user_num / (oth561_basic_stat_buy_user_num + 1)), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""ts_mean(rank(oth561_basic_stat_sell_user_num / (oth561_basic_stat_buy_user_num + 1)), 20)"", ""type"": ""REGULAR""}",FV6Ja5z84OZa0vT83ZTJPX,COMPLETE,1776694739.627748,xAmbd5ng,-4232503,-1.41,0.1927,-0.67,,
dd67e4c73e021657a8d027e1e169f742,REGULAR,"-ts_mean(rank(oth561_basic_stat_buy_portfolio_num - oth561_basic_stat_sell_portfolio_num), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_buy_portfolio_num - oth561_basic_stat_sell_portfolio_num), 20)"", ""type"": ""REGULAR""}",2vrRxE15g190git0A2dKQ,COMPLETE,1776694804.684455,wpJbE73Q,7858805,2.21,0.1874,1.46,,
e303a5c6b8ffe134633d6c7d928b96f5,REGULAR,"-ts_mean(rank(oth561_basic_stat_buy_rebalancing_num - oth561_basic_stat_sell_rebalancing_num), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_buy_rebalancing_num - oth561_basic_stat_sell_rebalancing_num), 20)"", ""type"": ""REGULAR""}",3GKNYQ2dW5h2b6zYumVHvge,COMPLETE,1776694805.0069952,E5rRenN9,7943173,2.09,0.1851,1.39,,
881c5192697f6b36e7b0bd6cbf9dc8ee,REGULAR,"-ts_mean(rank(oth561_basic_stat_buy_rebalancing_value - oth561_basic_stat_sell_rebalancing_value), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_buy_rebalancing_value - oth561_basic_stat_sell_rebalancing_value), 20)"", ""type"": ""REGULAR""}",4lO7qj8sl4gQaG5zEPLB0u4,COMPLETE,1776694805.3154364,6XYKe6oY,-1490808,-0.45,0.2167,-0.12,,
6657618119a29ad2704c9180781e955c,REGULAR,"ts_mean(rank(oth561_basic_stat_sell_rebalancing_value / (oth561_basic_stat_buy_rebalancing_value + 1)), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""ts_mean(rank(oth561_basic_stat_sell_rebalancing_value / (oth561_basic_stat_buy_rebalancing_value + 1)), 20)"", ""type"": ""REGULAR""}",392BF4Il5cX9E6QkstiWAQ,COMPLETE,1776694805.6205735,j2d8rkPo,-1867508,-0.64,0.1977,-0.2,,
