fingerprint,alpha_type,regular_expression,selection_expression,combo_expression,settings_json,simulate_data_json,sim_id,status,timestamp,alpha_id,pnl,sharpe,turnover,fitness,error,error_details
a31100d72302d29dce1e8d548cbe6de0,REGULAR,"trade_when(rank(oth561_basic_stat_sell_user_num) > 0.5, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(rank(oth561_basic_stat_sell_user_num) > 0.5, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",1w8HM2bBn4lxcxLV8FHfcXq,COMPLETE,1776694530.1665916,78K6n1YO,11380740,2.51,0.1463,2.25,,
2878340b22402505068e28eeb2648eb6,REGULAR,"trade_when(rank(oth561_basic_stat_sell_user_num) < 0.5, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(rank(oth561_basic_stat_sell_user_num) < 0.5, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",1nuYNofmb5i6cLbboGDLPnU,COMPLETE,1776694530.496629,d5l1R0aE,3480201,1.02,0.1297,0.54,,
431b3f45c4775bc1b1c16187a6645dec,REGULAR,"-ts_mean(winsorize(oth561_basic_stat_net_buy_user_num), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(winsorize(oth561_basic_stat_net_buy_user_num), 20)"", ""type"": ""REGULAR""}",3GIJY13cB4M88ZpHiiTsPGN,COMPLETE,1776694530.9339848,3qnVeR0X,13067317,2.15,0.1713,1.91,,
24f54724e7b87c36d9c535972fbc8c8c,REGULAR,"-ts_mean(rank(winsorize(oth561_basic_stat_net_buy_user_num)), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(winsorize(oth561_basic_stat_net_buy_user_num)), 20)"", ""type"": ""REGULAR""}",65bQjeEt4BEaZfy0MlLeR2,COMPLETE,1776694531.251106,58qgkOJ5,11031381,2.31,0.1504,2.01,,
f8411c56b8f6eb504c4eb46a2a1d297b,REGULAR,"winsorize(-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20))",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""winsorize(-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20))"", ""type"": ""REGULAR""}",vDxpba84njcvDhZXBFO5A,COMPLETE,1776694535.7582736,RRk618ed,11036648,2.31,0.1504,2.01,,
419e9ea11c903e87f97e92a0a4d4ea43,REGULAR,"trade_when(oth561_basic_stat_net_buy_user_num != 0, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(oth561_basic_stat_net_buy_user_num != 0, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",KtMV358F4vrc4K5K1tLYFE,COMPLETE,1776694536.084485,P0XgO35x,12503719,2.66,0.1498,2.47,,
b60909b06271ccc5872a38d41e3f62d5,REGULAR,"-ts_zscore(rank(oth561_basic_stat_net_buy_user_num), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_zscore(rank(oth561_basic_stat_net_buy_user_num), 20)"", ""type"": ""REGULAR""}",1LY32dbNv4ny8HW14dBKlfEQ,COMPLETE,1776694536.3997707,pw15KlWq,-5596513,-1.33,0.6868,-0.39,,
52636149360019ef6ba65a8fa762f196,REGULAR,"ts_scale(-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""ts_scale(-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), 20)"", ""type"": ""REGULAR""}",2tkuuNgss5hWaI4C9FUiTvg,COMPLETE,1776694536.7020755,blWOdqxZ,-758068,-0.28,0.2043,-0.06,,
