fingerprint,alpha_type,regular_expression,selection_expression,combo_expression,settings_json,simulate_data_json,sim_id,status,timestamp,alpha_id,pnl,sharpe,turnover,fitness,error,error_details
d6e16a4fe9553e45600954205a7acca0,REGULAR,"-ts_mean(oth561_basic_stat_net_buy_user_num, 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(oth561_basic_stat_net_buy_user_num, 20)"", ""type"": ""REGULAR""}",271Sbc9AD4mGax6vU6UOHqi,COMPLETE,1776694185.9120505,Jj5QOAdA,12249561,1.72,0.197,1.38,,
46907b97289ea780ed7b1ca702f4de3a,REGULAR,"-zscore(ts_mean(oth561_basic_stat_net_buy_user_num, 20))",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-zscore(ts_mean(oth561_basic_stat_net_buy_user_num, 20))"", ""type"": ""REGULAR""}",1teXr49pZ5bhatTcQ9oa1U6,COMPLETE,1776694186.2816508,om9WlbKn,12210967,1.72,0.1956,1.38,,
8104fdea578e2de89b5c139ea19dba49,REGULAR,"-rank(ts_mean(oth561_basic_stat_net_buy_user_num, 20))",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-rank(ts_mean(oth561_basic_stat_net_buy_user_num, 20))"", ""type"": ""REGULAR""}",1Cp4t0bme4nebrMEv8K8ikv,COMPLETE,1776694186.6059098,ZYWAn8pQ,10029974,2.2,0.1497,1.83,,
1d38fce8dc5dbf2794ec4d18d8bf89c1,REGULAR,"zscore(-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20))",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""zscore(-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20))"", ""type"": ""REGULAR""}",1eJkS4cdQ4uVaeF241plyFc,COMPLETE,1776694186.9395247,Gr3OL2LJ,11037781,2.31,0.1503,2.02,,
ba81a03678a0e785a080b5aa36bdcdcc,REGULAR,"trade_when(rank(oth561_basic_stat_net_buy_user_num) < 0.2, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(rank(oth561_basic_stat_net_buy_user_num) < 0.2, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",2O8lh82q04EGaQt1hOUnK9kC,COMPLETE,1776694187.4581897,2rnmLg5Z,-692966,-0.25,0.1124,-0.06,,
52cc1289e5a0244a30ae77baf7721d10,REGULAR,"trade_when(rank(oth561_basic_stat_net_buy_user_num) < 0.8, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(rank(oth561_basic_stat_net_buy_user_num) < 0.8, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",2CqNu26bs525berVCg8vDIL,COMPLETE,1776694187.7762988,9qAWRmm1,6583177,1.64,0.1425,1.13,,
4fa538c847962a3d5ef3b97c0c191415,REGULAR,"-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 10)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 10)"", ""type"": ""REGULAR""}",EeGbXc4u4Tx99y12mb2l9QE,COMPLETE,1776694189.470305,E5rREjQL,10975642,2.32,0.1796,1.85,,
130c57328354ce9224ee7d54b7bcd03e,REGULAR,"-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 60)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 60)"", ""type"": ""REGULAR""}",2bYhLoaP64UzaSlTkEuOJv,COMPLETE,1776694189.8057077,gJoZMlrO,7812582,1.67,0.1291,1.32,,
