fingerprint,alpha_type,regular_expression,selection_expression,combo_expression,settings_json,simulate_data_json,sim_id,status,timestamp,alpha_id,pnl,sharpe,turnover,fitness,error,error_details
498698672de2dade90ff7269530ece0e,REGULAR,"trade_when(rank(oth561_basic_stat_buy_user_num) > 0.5, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(rank(oth561_basic_stat_buy_user_num) > 0.5, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",1CdYhx1bX4RDaCZ9XzFoHPc,COMPLETE,1776695487.0068803,pw15N9g3,11197005,2.5,0.1492,2.2,,
ebbd62427cc7340cbeab9b23c5c9b841,REGULAR,"trade_when(rank(oth561_basic_stat_buy_user_num) > 0.8, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(rank(oth561_basic_stat_buy_user_num) > 0.8, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",1FjLg0gad4JHbfr11PxUNZjK,COMPLETE,1776695487.3240018,QP5KGwe5,6341117,1.74,0.1168,1.26,,
4cf0f0c3e733fbdf3365637b2831cd10,REGULAR,"trade_when(rank(oth561_basic_stat_buy_user_num) > 0.3, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(rank(oth561_basic_stat_buy_user_num) > 0.3, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",3ekPjt1ou4LiaKIZMHogrQ2,COMPLETE,1776695487.6886818,QP5KGweK,12048549,2.6,0.1508,2.37,,
af5eec168216e21eb403b6bcbde5a2da,REGULAR,"-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20) * rank(oth561_basic_stat_buy_user_num)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20) * rank(oth561_basic_stat_buy_user_num)"", ""type"": ""REGULAR""}",3qsQmUcdI4JjbqWh2fGasOk,COMPLETE,1776695488.022272,0mKrp1o2,9541310,1.95,0.4008,0.97,,
70f19693d074c49f46f5ab7a9f2e0e7b,REGULAR,"-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20) * (1 - rank(oth561_basic_stat_buy_user_num))",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20) * (1 - rank(oth561_basic_stat_buy_user_num))"", ""type"": ""REGULAR""}",3h1FnNgCG5hB9OEZu8Jtaq6,COMPLETE,1776695568.3464918,78K6jbWb,-28530753,-6.23,0.4938,-4.82,,
5040687abd8e1de754c72dea055d78ae,REGULAR,"trade_when(ts_mean(rank(oth561_basic_stat_buy_user_num), 20) > 0.5, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(ts_mean(rank(oth561_basic_stat_buy_user_num), 20) > 0.5, -ts_mean(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",19MAwE12G4vt9RiUGj96xdv,COMPLETE,1776695568.6681323,rKrejgYo,9011205,2.09,0.1301,1.77,,
aa164c70786944a171eb145f39a0c1b4,REGULAR,"-ts_median(rank(oth561_basic_stat_net_buy_user_num), 20)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""-ts_median(rank(oth561_basic_stat_net_buy_user_num), 20)"", ""type"": ""REGULAR""}",33EAXi9dM4KmbBNDxpJkcww,COMPLETE,1776695568.9854407,XgYJ7QGx,9874121,2.13,0.1553,1.73,,
cc2d21a7aa9772bacac5992149d42038,REGULAR,"trade_when(rank(oth561_basic_stat_buy_user_num) > 0.5, -ts_median(rank(oth561_basic_stat_net_buy_user_num), 20), -1)",,,"{""decay"": 5, ""delay"": 1, ""instrumentType"": ""EQUITY"", ""language"": ""FASTEXPR"", ""maxTrade"": ""OFF"", ""nanHandling"": ""OFF"", ""neutralization"": ""SLOW_AND_FAST"", ""pasteurization"": ""ON"", ""region"": ""CHN"", ""truncation"": 0.08, ""unitHandling"": ""VERIFY"", ""universe"": ""TOP2000U"", ""visualization"": false}","{""regular"": ""trade_when(rank(oth561_basic_stat_buy_user_num) > 0.5, -ts_median(rank(oth561_basic_stat_net_buy_user_num), 20), -1)"", ""type"": ""REGULAR""}",1zx755kZ4A0b7O1f3wmfqux,COMPLETE,1776695569.4066176,A1OvlZWd,9734038,2.26,0.1512,1.85,,
